frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,lane_label_raw,lane_label_confirmed,lane_label_inner_votes,lane_label_outer_votes,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
254,2026-08-01T22:37:45.826+09:00,29.090,253,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,772,unknown,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 190, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
255,2026-08-01T22:37:45.929+09:00,29.193,254,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,721,unknown,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
256,2026-08-01T22:37:46.041+09:00,29.303,255,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,700,unknown,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
257,2026-08-01T22:37:46.151+09:00,29.415,256,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,686,unknown,0,unknown,0.000000,null,0.000000,0.401,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
258,2026-08-01T22:37:46.266+09:00,29.529,257,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,684,unknown,0,unknown,0.000000,null,0.000000,0.302,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
259,2026-08-01T22:37:46.378+09:00,29.643,258,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,682,unknown,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
260,2026-08-01T22:37:46.505+09:00,29.770,259,8.74,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,681,green,0,unknown,0.000000,null,0.000000,0.430,,"{""0"": 250, ""1"": 191, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
261,2026-08-01T22:37:46.616+09:00,29.879,260,8.74,1,DRIVING,state:AVOIDING_OBSTACLE->DRIVING;phase:COUNTER_STEER->KEEP,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,70,681,red,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 182, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,KEEP,,,,0
262,2026-08-01T22:37:46.722+09:00,29.987,261,8.74,1,DRIVING,,0,1,0,-0.203219,OUTER,UNKNOWN,0,1,0.365794,0.365794,255,693,red,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 250, ""1"": 182, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 182}",182,1,0,0,0,0.313,ultrasonic-not-close,KEEP,left,right,,0
263,2026-08-01T22:37:46.835+09:00,30.098,262,8.74,1,DRIVING,,0,1,0,-0.292969,UNKNOWN,UNKNOWN,0,1,0.688894,0.688894,255,712,red,0,unknown,0.000000,null,0.000000,0.423,,"{""0"": 149, ""1"": 149, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 149, ""1"": 149}",149,1,1,0,0,0.423,car-not-detected-or-stale,KEEP,left,right,,0
264,2026-08-01T22:37:46.945+09:00,30.207,263,8.74,1,DRIVING,,0,1,0,-0.371317,UNKNOWN,UNKNOWN,0,1,0.922482,0.922482,100,758,red,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 166, ""1"": 76, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 166, ""1"": 76}",76,1,1,0,0,0.294,car-not-detected-or-stale,KEEP,left,right,,0
265,2026-08-01T22:37:47.053+09:00,30.314,264,8.75,1,DRIVING,,0,1,0,-0.518133,UNKNOWN,UNKNOWN,0,1,1.000000,1.000000,255,779,red,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 135, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 135}",135,1,1,0,0,0.296,car-not-detected-or-stale,KEEP,left,right,,0
266,2026-08-01T22:37:47.168+09:00,30.431,265,8.74,1,DRIVING,,0,1,0,-0.587508,UNKNOWN,UNKNOWN,0,1,1.000000,1.000000,100,799,red,0,unknown,0.000000,null,0.000000,0.190,,"{""0"": 180, ""1"": 71, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 180, ""1"": 71}",71,1,1,0,0,0.190,car-not-detected-or-stale,KEEP,left,right,,0
267,2026-08-01T22:37:47.278+09:00,30.540,266,8.75,1,DRIVING,,0,1,0,-0.640658,UNKNOWN,UNKNOWN,0,1,1.000000,1.000000,255,806,unknown,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 128, ""1"": 122, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 128, ""1"": 122}",122,1,1,0,0,0.297,car-not-detected-or-stale,KEEP,left,right,,0
268,2026-08-01T22:37:47.385+09:00,30.649,267,8.75,1,DRIVING,,0,1,0,-0.666289,UNKNOWN,UNKNOWN,0,1,1.000000,1.000000,255,818,unknown,0,unknown,0.000000,null,0.000000,0.300,,"{""0"": 135, ""1"": 118, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 135, ""1"": 118}",118,1,1,0,0,0.300,car-not-detected-or-stale,KEEP,left,right,,0
269,2026-08-01T22:37:47.501+09:00,30.764,268,8.75,1,DRIVING,,0,1,0,-0.668979,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,100,820,unknown,0,unknown,0.000000,null,0.000000,0.187,,"{""0"": 114, ""1"": 51, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 114, ""1"": 51}",51,1,1,0,0,0.187,car-not-detected-or-stale,KEEP,left,right,,0
270,2026-08-01T22:37:47.620+09:00,30.881,269,8.75,1,DRIVING,,0,1,0,-0.671038,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,255,819,red,0,unknown,0.000000,null,0.000000,0.304,,"{""0"": 104, ""1"": 131, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 104, ""1"": 131}",104,1,1,0,0,0.304,car-not-detected-or-stale,KEEP,left,right,,0
271,2026-08-01T22:37:47.722+09:00,30.986,270,8.75,1,DRIVING,,0,1,0,-0.665943,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,255,818,red,1,obstacle-car,0.701489,"[870, 0, 1277, 471]",0.208027,0.304,,"{""0"": 250, ""1"": 137, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 137}",137,1,1,1,1,0.304,car+ultrasonic,KEEP,left,right,,0
272,2026-08-01T22:37:47.830+09:00,31.094,271,8.75,1,DRIVING,,0,1,0,-0.658242,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,100,819,red,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 66, ""1"": 98, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 66, ""1"": 98}",66,1,1,0,0,0.293,car-not-detected-or-stale,KEEP,left,right,,0
273,2026-08-01T22:37:47.935+09:00,31.198,272,8.75,1,DRIVING,,0,1,0,-0.647444,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,100,818,red,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 118, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 118, ""1"": 57}",57,1,1,0,0,0.398,car-not-detected-or-stale,KEEP,left,right,,0
274,2026-08-01T22:37:48.037+09:00,31.302,273,8.76,1,DRIVING,,0,1,0,-0.635658,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,255,818,red,1,obstacle-car,0.742096,"[786, 0, 1276, 512]",0.272146,0.284,,"{""0"": 111, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 111, ""1"": 94}",94,1,1,1,1,0.284,car+ultrasonic,KEEP,left,right,,0
275,2026-08-01T22:37:48.147+09:00,31.411,274,8.76,1,DRIVING,,0,1,0,-0.622037,UNKNOWN,UNKNOWN,0,0,1.000000,1.000000,255,819,unknown,1,obstacle-car,0.672054,"[845, 4, 1278, 484]",0.225460,0.288,,"{""0"": 117, ""1"": 109, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.001, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 117, ""1"": 109}",109,1,1,1,2,0.288,car+ultrasonic,KEEP,left,right,,0
276,2026-08-01T22:37:48.258+09:00,31.519,275,8.76,1,AVOIDING_OBSTACLE,state:DRIVING->AVOIDING_OBSTACLE;phase:KEEP->CHANGING,0,1,0,-0.607812,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,817,unknown,1,obstacle-car,0.672054,"[845, 4, 1278, 484]",0.225460,0.391,,"{""0"": 109, ""1"": 107, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 109, ""1"": 107}",107,1,1,1,0,0.391,car+ultrasonic,CHANGING,left,right,left,0
277,2026-08-01T22:37:48.358+09:00,31.623,276,8.76,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,818,unknown,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 71, ""1"": 99, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
278,2026-08-01T22:37:48.461+09:00,31.725,277,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,817,unknown,1,obstacle-car,0.547094,"[1093, 2, 1280, 428]",0.086122,0.283,,"{""0"": 89, ""1"": 92, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
279,2026-08-01T22:37:48.563+09:00,31.827,278,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,818,unknown,1,obstacle-car,0.547094,"[1093, 2, 1280, 428]",0.086122,0.383,,"{""0"": 82, ""1"": 85, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
280,2026-08-01T22:37:48.664+09:00,31.928,279,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,unknown,0,unknown,0.000000,null,0.000000,0.275,,"{""0"": 75, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
281,2026-08-01T22:37:48.770+09:00,32.035,280,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,819,unknown,0,unknown,0.000000,null,0.000000,0.174,,"{""0"": 70, ""1"": 74, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
282,2026-08-01T22:37:48.877+09:00,32.140,281,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,818,unknown,0,unknown,0.000000,null,0.000000,0.278,,"{""0"": 64, ""1"": 70, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
283,2026-08-01T22:37:48.993+09:00,32.256,282,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,817,unknown,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 61, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
284,2026-08-01T22:37:49.105+09:00,32.369,283,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,816,unknown,0,unknown,0.000000,null,0.000000,0.195,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
285,2026-08-01T22:37:49.217+09:00,32.481,284,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,820,unknown,0,unknown,0.000000,null,0.000000,0.307,,"{""0"": 196, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
286,2026-08-01T22:37:49.336+09:00,32.600,285,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.307,,"{""0"": 189, ""1"": 191, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
287,2026-08-01T22:37:49.448+09:00,32.713,286,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 86, ""1"": 118, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
288,2026-08-01T22:37:49.565+09:00,32.830,287,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.428,,"{""0"": 173, ""1"": 176, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
289,2026-08-01T22:37:49.677+09:00,32.940,288,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 169, ""1"": 174, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
290,2026-08-01T22:37:49.787+09:00,33.049,289,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,820,green,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 163, ""1"": 69, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
291,2026-08-01T22:37:49.909+09:00,33.171,290,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.197,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
292,2026-08-01T22:37:50.024+09:00,33.288,291,8.78,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
293,2026-08-01T22:37:50.144+09:00,33.409,292,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.326,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
294,2026-08-01T22:37:50.261+09:00,33.526,293,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.204,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
295,2026-08-01T22:37:50.387+09:00,33.652,294,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,1.000000,70,821,green,0,unknown,0.000000,null,0.000000,0.327,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
296,2026-08-01T22:37:50.503+09:00,33.767,295,8.77,1,AVOIDING_OBSTACLE,phase:CHANGING->COUNTER_STEER,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,822,green,0,unknown,0.000000,null,0.000000,0.326,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
297,2026-08-01T22:37:50.617+09:00,33.883,296,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,812,green,0,unknown,0.000000,null,0.000000,0.327,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
298,2026-08-01T22:37:50.732+09:00,33.997,297,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,768,green,0,unknown,0.000000,null,0.000000,0.198,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
299,2026-08-01T22:37:50.839+09:00,34.102,298,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,717,green,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
300,2026-08-01T22:37:50.940+09:00,34.205,299,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,701,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
301,2026-08-01T22:37:51.055+09:00,34.318,300,8.77,1,AVOIDING_OBSTACLE,,0,0,0,,UNKNOWN,UNKNOWN,0,0,0.000000,-1.000000,70,687,green,0,unknown,0.000000,null,0.000000,0.183,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
