frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
139,2026-08-02T01:57:24.455+09:00,24.306,138,5.72,1,DRIVING,,0,1,1,0,0,0,-0.306897,12.639,8115,0,0.556213,0.556213,255,796,green,0,unknown,0.000000,null,0.000000,0.357,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.357,car-not-detected-or-stale,KEEP,left,right,,0
140,2026-08-02T01:57:24.672+09:00,24.520,139,5.71,1,DRIVING,,0,1,1,0,0,0,-0.304102,12.579,8049,0,0.545009,0.545009,255,796,green,0,unknown,0.000000,null,0.000000,0.570,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.570,ultrasonic-not-close,KEEP,left,right,,0
141,2026-08-02T01:57:24.851+09:00,24.701,140,5.71,1,DRIVING,,0,1,1,0,0,0,-0.301141,12.525,7903,0,0.535064,0.535064,255,792,green,0,unknown,0.000000,null,0.000000,0.577,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.577,ultrasonic-not-close,KEEP,left,right,,0
142,2026-08-02T01:57:24.955+09:00,24.805,141,5.73,1,DRIVING,,0,1,1,0,0,0,-0.298619,12.503,7908,0,0.528080,0.528080,255,791,green,0,unknown,0.000000,null,0.000000,0.466,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.466,ultrasonic-not-close,KEEP,left,right,,0
143,2026-08-02T01:57:25.089+09:00,24.938,142,5.74,1,DRIVING,,0,1,1,0,0,0,-0.298619,12.553,7787,0,0.530910,0.530910,255,790,green,0,unknown,0.000000,null,0.000000,0.203,,"{""0"": 250, ""1"": 192, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 192}",192,1,0,0,0,0.203,ultrasonic-not-close,KEEP,left,right,,0
144,2026-08-02T01:57:25.283+09:00,25.133,143,5.73,1,DRIVING,,0,1,1,0,0,0,-0.296509,12.599,7658,0,0.525298,0.525298,255,790,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.294,ultrasonic-not-close,KEEP,left,right,,0
145,2026-08-02T01:57:25.432+09:00,25.282,144,5.74,1,DRIVING,,0,1,1,0,0,0,-0.291632,12.456,8148,0,0.510266,0.510266,255,831,green,0,unknown,0.000000,null,0.000000,0.443,,"{""0"": 250, ""1"": 171, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 171}",171,1,0,0,0,0.443,ultrasonic-not-close,KEEP,left,right,,0
146,2026-08-02T01:57:25.546+09:00,25.396,145,5.75,1,DRIVING,,0,1,1,0,0,0,-0.289849,12.331,8043,0,0.508249,0.508249,255,787,green,1,obstacle-car,0.523572,"[44, 0, 1054, 644]",0.706229,0.423,,"{""0"": 250, ""1"": 165, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 165}",165,1,0,0,0,0.423,ultrasonic-not-close,KEEP,left,right,,0
147,2026-08-02T01:57:25.717+09:00,25.566,146,5.75,1,DRIVING,,0,1,1,0,0,0,-0.282503,12.117,8040,0,0.485845,0.485845,255,787,green,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 155, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 155}",155,1,0,0,0,0.252,ultrasonic-not-close,KEEP,left,right,,0
148,2026-08-02T01:57:25.904+09:00,25.754,147,5.75,1,DRIVING,,0,1,1,0,0,0,-0.283379,12.104,8345,0,0.495797,0.495797,255,787,unknown,0,unknown,0.000000,null,0.000000,0.327,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.327,ultrasonic-not-close,KEEP,left,right,,0
149,2026-08-02T01:57:26.079+09:00,25.928,148,5.75,1,DRIVING,,0,1,1,0,0,0,-0.286939,12.202,8204,0,0.512900,0.512900,255,786,unknown,0,unknown,0.000000,null,0.000000,0.500,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.500,ultrasonic-not-close,KEEP,left,right,,0
150,2026-08-02T01:57:26.251+09:00,26.101,149,5.75,1,DRIVING,,0,1,1,0,0,0,-0.286775,12.455,8232,0,0.513384,0.513384,255,785,unknown,0,unknown,0.000000,null,0.000000,0.501,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.501,ultrasonic-not-close,KEEP,left,right,,0
151,2026-08-02T01:57:26.392+09:00,26.233,150,5.76,1,DRIVING,,0,1,1,0,0,0,-0.288557,12.604,8409,0,0.520646,0.520646,255,786,unknown,0,unknown,0.000000,null,0.000000,0.272,,"{""0"": 250, ""1"": 125, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 125}",125,1,1,0,0,0.272,car-not-detected-or-stale,KEEP,left,right,,0
152,2026-08-02T01:57:26.509+09:00,26.358,151,5.77,1,DRIVING,,0,1,1,0,0,0,-0.289682,12.721,8288,0,0.524321,0.524321,255,786,red,0,unknown,0.000000,null,0.000000,0.225,,"{""0"": 250, ""1"": 165, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 165}",165,1,0,0,0,0.225,ultrasonic-not-close,KEEP,left,right,,0
153,2026-08-02T01:57:26.656+09:00,26.507,152,5.77,1,DRIVING,,0,1,1,0,0,0,-0.290176,12.784,8168,0,0.525231,0.525231,255,786,red,0,unknown,0.000000,null,0.000000,0.232,,"{""0"": 250, ""1"": 154, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 154}",154,1,0,0,0,0.232,ultrasonic-not-close,KEEP,left,right,,0
154,2026-08-02T01:57:26.844+09:00,26.694,153,5.77,1,DRIVING,,0,1,1,0,0,0,-0.289051,12.765,8041,0,0.520309,0.520309,255,785,unknown,0,unknown,0.000000,null,0.000000,0.420,,"{""0"": 250, ""1"": 153, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 153}",153,1,0,0,0,0.420,ultrasonic-not-close,KEEP,left,right,,0
155,2026-08-02T01:57:26.986+09:00,26.836,154,5.78,1,DRIVING,,0,1,1,0,0,0,-0.279897,12.650,8036,0,0.487347,0.487347,255,786,unknown,0,unknown,0.000000,null,0.000000,0.444,,"{""0"": 250, ""1"": 147, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 147}",147,1,1,0,0,0.444,car-not-detected-or-stale,KEEP,left,right,,0
156,2026-08-02T01:57:27.132+09:00,26.982,155,5.78,1,DRIVING,,0,1,1,0,0,0,-0.275539,12.551,8276,0,0.476598,0.476598,255,787,unknown,0,unknown,0.000000,null,0.000000,0.442,,"{""0"": 250, ""1"": 139, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 139}",139,1,1,0,0,0.442,car-not-detected-or-stale,KEEP,left,right,,0
157,2026-08-02T01:57:27.320+09:00,27.169,156,5.78,1,DRIVING,,0,1,1,0,0,0,-0.270851,12.479,8213,0,0.465534,0.465534,255,786,unknown,0,unknown,0.000000,null,0.000000,0.443,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.443,ultrasonic-not-close,KEEP,left,right,,0
158,2026-08-02T01:57:27.491+09:00,27.340,157,5.78,1,DRIVING,,0,1,1,0,0,0,-0.265424,12.466,8119,0,0.452597,0.452597,255,785,unknown,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.321,ultrasonic-not-close,KEEP,left,right,,0
159,2026-08-02T01:57:27.664+09:00,27.515,158,5.78,1,DRIVING,,0,1,1,0,0,0,-0.261094,12.389,8191,0,0.444557,0.444557,255,786,unknown,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP,left,right,,0
160,2026-08-02T01:57:27.797+09:00,27.648,159,5.79,1,DRIVING,,0,1,1,0,0,0,-0.265698,12.387,9107,0,0.468754,0.468754,255,784,unknown,0,unknown,0.000000,null,0.000000,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP,left,right,,0
161,2026-08-02T01:57:27.905+09:00,27.756,160,5.80,1,DRIVING,,0,1,1,0,0,0,-0.265396,12.370,8075,0,0.470520,0.470520,255,784,unknown,0,unknown,0.000000,null,0.000000,0.209,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.209,ultrasonic-not-close,KEEP,left,right,,0
162,2026-08-02T01:57:28.085+09:00,27.935,161,5.80,1,DRIVING,,0,1,1,0,0,0,-0.270851,12.407,8153,0,0.492315,0.492315,255,785,unknown,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP,left,right,,0
163,2026-08-02T01:57:28.250+09:00,28.101,162,5.80,1,DRIVING,,0,1,1,0,0,0,-0.268384,12.399,7904,0,0.482001,0.482001,255,784,unknown,0,unknown,0.000000,null,0.000000,0.421,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.421,ultrasonic-not-close,KEEP,left,right,,0
164,2026-08-02T01:57:28.398+09:00,28.246,163,5.81,1,DRIVING,,0,1,1,0,0,0,-0.269509,12.433,8181,0,0.486376,0.486376,255,782,unknown,0,unknown,0.000000,null,0.000000,0.459,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.459,ultrasonic-not-close,KEEP,left,right,,0
165,2026-08-02T01:57:28.505+09:00,28.355,164,5.82,1,DRIVING,,0,1,1,0,0,0,-0.265045,12.346,8208,0,0.469927,0.469927,255,783,unknown,0,unknown,0.000000,null,0.000000,0.389,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.389,ultrasonic-not-close,KEEP,left,right,,0
166,2026-08-02T01:57:28.700+09:00,28.550,165,5.82,1,DRIVING,,0,1,1,0,0,0,-0.259975,12.137,8258,0,0.453822,0.453822,255,784,unknown,0,unknown,0.000000,null,0.000000,0.265,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.265,ultrasonic-not-close,KEEP,left,right,,0
167,2026-08-02T01:57:28.891+09:00,28.741,166,5.81,1,DRIVING,,0,1,1,0,0,0,-0.251699,11.844,7897,0,0.428269,0.428269,255,785,unknown,0,unknown,0.000000,null,0.000000,0.458,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.458,ultrasonic-not-close,KEEP,left,right,,0
168,2026-08-02T01:57:29.075+09:00,28.925,167,5.81,1,DRIVING,,0,1,1,0,0,0,-0.234955,11.369,7560,0,0.375428,0.375428,255,785,unknown,0,unknown,0.000000,null,0.000000,0.537,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.537,ultrasonic-not-close,KEEP,left,right,,0
169,2026-08-02T01:57:29.244+09:00,29.093,168,5.81,1,DRIVING,,0,1,1,0,0,0,-0.200666,10.598,7517,0,0.266233,0.266233,255,785,unknown,0,unknown,0.000000,null,0.000000,0.511,,"{""0"": 250, ""1"": 152, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 152}",152,1,0,0,0,0.511,ultrasonic-not-close,KEEP,left,right,,0
170,2026-08-02T01:57:29.408+09:00,29.258,169,5.81,1,DRIVING,,0,1,1,0,0,0,-0.156446,9.639,7661,0,0.135531,0.135531,255,771,unknown,0,unknown,0.000000,null,0.000000,0.484,,"{""0"": 250, ""1"": 187, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 187}",187,1,0,0,0,0.484,ultrasonic-not-close,KEEP,left,right,,0
171,2026-08-02T01:57:29.515+09:00,29.365,170,5.83,1,DRIVING,,0,1,1,0,0,0,-0.138927,8.717,7828,0,0.116284,0.116284,255,762,unknown,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 174, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 174}",174,1,0,0,0,0.407,ultrasonic-not-close,KEEP,left,right,,0
172,2026-08-02T01:57:29.671+09:00,29.520,171,5.83,1,DRIVING,,0,1,1,0,0,0,-0.113334,7.806,7387,0,0.064284,0.064284,255,761,unknown,1,obstacle-car,0.537457,"[463, 465, 682, 671]",0.048934,0.229,,"{""0"": 250, ""1"": 161, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 161}",161,1,0,0,0,0.229,ultrasonic-not-close,KEEP,left,right,,0
173,2026-08-02T01:57:29.813+09:00,29.663,172,5.83,1,DRIVING,,0,1,1,0,0,0,-0.094978,7.007,7357,0,0.040117,0.040117,255,756,unknown,1,obstacle-car,0.537457,"[463, 465, 682, 671]",0.048934,0.372,,"{""0"": 250, ""1"": 153, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 153}",153,1,0,0,0,0.372,ultrasonic-not-close,KEEP,left,right,,0
174,2026-08-02T01:57:29.961+09:00,29.811,173,5.84,1,DRIVING,,0,1,1,0,0,0,-0.077698,6.293,7788,0,0.017165,0.017165,255,749,unknown,1,obstacle-car,0.679322,"[477, 469, 736, 666]",0.055503,0.413,,"{""0"": 250, ""1"": 138, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 138}",138,1,1,1,1,0.413,car+ultrasonic,KEEP,left,right,,0
175,2026-08-02T01:57:30.137+09:00,29.987,174,5.84,1,DRIVING,,0,1,1,0,0,0,-0.070298,5.660,7732,0,0.027330,0.027330,255,752,unknown,1,obstacle-car,0.487480,"[491, 469, 752, 666]",0.055604,0.434,,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,1,2,0.434,car+ultrasonic,KEEP,left,right,,0
176,2026-08-02T01:57:30.314+09:00,30.164,175,5.84,1,AVOIDING_OBSTACLE,state:DRIVING->AVOIDING_OBSTACLE;phase:KEEP->CHANGING,0,1,1,0,0,0,-0.065401,5.115,7895,0,0.000000,1.000000,70,753,unknown,1,obstacle-car,0.831003,"[518, 452, 784, 671]",0.063402,0.321,,"{""0"": 250, ""1"": 110, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 110}",110,1,1,1,0,0.321,car+ultrasonic,CHANGING,left,right,left,0
177,2026-08-02T01:57:30.491+09:00,30.341,176,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,7775,0,0.000000,1.000000,70,780,unknown,1,obstacle-car,0.854274,"[520, 447, 797, 700]",0.075850,0.319,,"{""0"": 250, ""1"": 97, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
178,2026-08-02T01:57:30.670+09:00,30.519,177,5.83,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,7936,0,0.000000,1.000000,70,798,green,1,obstacle-car,0.960185,"[507, 446, 829, 714]",0.093691,0.322,,"{""0"": 250, ""1"": 84, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
179,2026-08-02T01:57:30.777+09:00,30.626,178,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,8017,0,0.000000,1.000000,70,828,green,1,obstacle-car,0.975462,"[507, 434, 848, 718]",0.105196,0.254,,"{""0"": 250, ""1"": 77, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
180,2026-08-02T01:57:30.943+09:00,30.793,179,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,6988,0,0.000000,1.000000,70,820,green,1,obstacle-car,0.987009,"[491, 413, 882, 720]",0.129972,0.241,,"{""0"": 250, ""1"": 68, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
181,2026-08-02T01:57:31.135+09:00,30.985,180,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,6691,0,0.000000,1.000000,70,823,green,1,obstacle-car,0.997395,"[534, 412, 997, 718]",0.153758,0.324,,"{""0"": 250, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
182,2026-08-02T01:57:31.347+09:00,31.197,181,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,4771,0,0.000000,1.000000,70,822,green,1,obstacle-car,0.996707,"[576, 409, 1078, 718]",0.168621,0.372,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
183,2026-08-02T01:57:31.519+09:00,31.368,182,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,0,0,0.000000,1.000000,70,822,green,1,obstacle-car,0.996707,"[576, 409, 1078, 718]",0.168621,0.543,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
184,2026-08-02T01:57:31.690+09:00,31.540,183,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,0,0,0.000000,1.000000,70,822,green,1,obstacle-car,0.995003,"[609, 388, 1158, 717]",0.196113,0.522,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
185,2026-08-02T01:57:31.787+09:00,31.635,184,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,0,0,0.000000,1.000000,70,822,green,1,obstacle-car,0.991477,"[698, 363, 1276, 719]",0.223645,0.404,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
