frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
46,2026-08-02T02:27:35.921+09:00,5.554,45,8.08,0,DRIVING,,0,1,1,0,0,0,-0.165750,-0.767,2865,0,0.299162,0.299162,0,750,green,0.377,,0,unknown,0.000000,null,0.000000,0.480,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.480,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
47,2026-08-02T02:27:36.012+09:00,5.644,46,8.09,0,DRIVING,,0,1,1,0,0,0,-0.163549,-0.761,2997,0,0.290995,0.290995,0,750,green,0.390,,0,unknown,0.000000,null,0.000000,0.285,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.285,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
48,2026-08-02T02:27:36.186+09:00,5.819,47,8.06,0,DRIVING,,0,1,1,0,0,0,-0.165029,-0.801,2910,0,0.297339,0.297339,0,749,green,0.239,,0,unknown,0.000000,null,0.000000,0.371,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.371,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
49,2026-08-02T02:27:36.282+09:00,5.914,48,8.04,0,DRIVING,,0,1,1,0,0,0,-0.167375,-0.816,2838,0,0.305699,0.305699,0,749,green,0.177,,0,unknown,0.000000,null,0.000000,0.465,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.465,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
50,2026-08-02T02:27:36.446+09:00,6.078,49,8.03,0,DRIVING,,0,1,1,0,0,0,-0.167648,-0.785,2816,0,0.305356,0.305356,0,750,green,0.274,,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.396,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
51,2026-08-02T02:27:36.542+09:00,6.176,50,8.02,0,DRIVING,,0,1,1,0,0,0,-0.170828,-0.836,2749,0,0.315725,0.315725,0,750,green,0.167,,0,unknown,0.000000,null,0.000000,0.226,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.226,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
52,2026-08-02T02:27:36.628+09:00,6.261,51,8.05,0,DRIVING,,0,1,1,0,0,0,-0.175140,-0.857,2614,0,0.328779,0.328779,0,750,green,0.101,,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.309,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
53,2026-08-02T02:27:36.758+09:00,6.390,52,8.06,0,DRIVING,,0,1,1,0,0,0,-0.187491,-0.834,2533,4,0.369183,0.369183,0,750,green,0.188,,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
54,2026-08-02T02:27:36.907+09:00,6.541,53,7.98,0,DRIVING,,0,1,1,0,0,0,-0.189714,-0.818,2428,4,0.367678,0.367678,0,751,green,0.218,,0,unknown,0.000000,null,0.000000,0.428,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.428,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
55,2026-08-02T02:27:36.994+09:00,6.626,54,8.06,0,DRIVING,,0,1,1,0,0,0,-0.192107,-0.709,2325,0,0.368433,0.368433,0,750,green,0.284,,0,unknown,0.000000,null,0.000000,0.329,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.329,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
56,2026-08-02T02:27:37.104+09:00,6.735,55,8.15,0,DRIVING,,0,1,1,0,0,0,-0.193872,-0.718,2144,0,0.367998,0.367998,0,750,green,0.252,,0,unknown,0.000000,null,0.000000,0.438,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
57,2026-08-02T02:27:37.282+09:00,6.895,56,8.14,0,DRIVING,,0,1,1,0,0,0,-0.194431,-0.727,2040,0,0.364300,0.364300,0,750,green,0.199,,0,unknown,0.000000,null,0.000000,0.470,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.470,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
58,2026-08-02T02:27:37.373+09:00,7.005,57,8.13,0,DRIVING,,0,1,1,0,0,0,-0.195022,-0.738,2029,0,0.362129,0.362129,0,749,green,0.282,,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
59,2026-08-02T02:27:37.502+09:00,7.135,58,8.13,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.733,2191,0,0.351953,0.351953,0,750,green,0.374,,0,unknown,0.000000,null,0.000000,0.461,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.461,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
60,2026-08-02T02:27:37.655+09:00,7.287,59,8.01,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.730,2181,0,0.352376,0.352376,0,750,green,0.403,,0,unknown,0.000000,null,0.000000,0.337,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.337,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
61,2026-08-02T02:27:37.778+09:00,7.411,60,7.98,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.730,2212,0,0.349482,0.349482,0,750,green,0.283,,0,unknown,0.000000,null,0.000000,0.366,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.366,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
62,2026-08-02T02:27:37.873+09:00,7.506,61,8.12,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.727,2191,0,0.348982,0.348982,0,750,green,0.280,,0,unknown,0.000000,null,0.000000,0.333,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.333,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
63,2026-08-02T02:27:37.996+09:00,7.628,62,8.18,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.725,2191,0,0.348581,0.348581,0,751,green,0.222,,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.457,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
64,2026-08-02T02:27:38.090+09:00,7.722,63,8.19,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.724,2191,0,0.348300,0.348300,0,750,green,0.220,,0,unknown,0.000000,null,0.000000,0.274,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.274,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
65,2026-08-02T02:27:38.190+09:00,7.822,64,8.28,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.722,2191,0,0.348103,0.348103,0,750,green,0.316,,0,unknown,0.000000,null,0.000000,0.376,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.376,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
66,2026-08-02T02:27:38.278+09:00,7.910,65,8.35,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.721,2191,0,0.347966,0.347966,0,750,green,0.322,,0,unknown,0.000000,null,0.000000,0.245,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.245,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
67,2026-08-02T02:27:38.438+09:00,8.071,66,8.21,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.721,2191,0,0.347869,0.347869,0,750,green,0.192,,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.407,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
68,2026-08-02T02:27:38.529+09:00,8.161,67,8.36,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.720,2181,0,0.349466,0.349466,0,750,green,0.250,,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.402,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
69,2026-08-02T02:27:38.632+09:00,8.264,68,8.39,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.720,2191,0,0.347445,0.347445,0,750,green,0.253,,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
70,2026-08-02T02:27:38.764+09:00,8.396,69,8.30,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.719,2191,0,0.347556,0.347556,0,750,green,0.198,,0,unknown,0.000000,null,0.000000,0.448,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.448,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
71,2026-08-02T02:27:38.857+09:00,8.489,70,8.47,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.719,2181,0,0.349247,0.349247,0,750,green,0.332,,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.292,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
72,2026-08-02T02:27:38.965+09:00,8.597,71,8.42,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.719,2191,0,0.347291,0.347291,0,750,green,0.335,,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.398,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
73,2026-08-02T02:27:39.067+09:00,8.700,72,8.49,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.719,2181,0,0.349112,0.349112,0,751,green,0.204,,0,unknown,0.000000,null,0.000000,0.268,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.268,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
74,2026-08-02T02:27:39.221+09:00,8.853,73,8.50,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.719,2191,0,0.347197,0.347197,0,750,green,0.213,,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
75,2026-08-02T02:27:39.388+09:00,9.020,74,8.31,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.719,2181,0,0.349047,0.349047,0,750,green,0.260,,0,unknown,0.000000,null,0.000000,0.494,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.494,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
76,2026-08-02T02:27:39.552+09:00,9.155,75,8.34,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.719,2191,0,0.347151,0.347151,0,750,green,0.428,,0,unknown,0.000000,null,0.000000,0.418,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.418,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
77,2026-08-02T02:27:39.676+09:00,9.307,76,8.19,0,DRIVING,,0,1,1,0,0,0,-0.193598,-0.718,2181,0,0.349015,0.349015,0,750,green,0.168,,0,unknown,0.000000,null,0.000000,0.250,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.250,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
78,2026-08-02T02:27:39.838+09:00,9.469,77,8.22,0,DRIVING,,0,1,1,0,0,0,-0.193119,-0.719,2191,0,0.347129,0.347129,0,750,green,0.127,,0,unknown,0.000000,null,0.000000,0.414,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.414,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
79,2026-08-02T02:27:39.952+09:00,9.584,78,8.17,0,DRIVING,,0,1,1,0,0,0,-0.193136,-0.719,2191,0,0.347335,0.347335,0,750,green,0.167,,0,unknown,0.000000,null,0.000000,0.364,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.364,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
80,2026-08-02T02:27:40.055+09:00,9.687,79,8.31,0,DRIVING,,0,1,1,0,0,0,-0.192841,-0.715,2238,0,0.346365,0.346365,0,749,green,0.119,,0,unknown,0.000000,null,0.000000,0.466,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.466,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
81,2026-08-02T02:27:40.144+09:00,9.774,80,8.34,0,DRIVING,,0,1,1,0,0,0,-0.192841,-0.711,2251,0,0.346589,0.346589,0,750,green,0.106,,0,unknown,0.000000,null,0.000000,0.267,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.267,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
82,2026-08-02T02:27:40.241+09:00,9.872,81,8.30,0,DRIVING,,0,1,1,0,0,0,-0.192836,-0.722,2260,0,0.346731,0.346731,0,750,green,0.195,,0,unknown,0.000000,null,0.000000,0.251,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.251,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
83,2026-08-02T02:27:40.413+09:00,10.045,82,8.21,0,DRIVING,,0,1,1,0,0,0,-0.192836,-0.731,2260,0,0.346843,0.346843,0,750,green,0.191,,0,unknown,0.000000,null,0.000000,0.424,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.424,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
84,2026-08-02T02:27:40.500+09:00,10.132,83,8.35,0,DRIVING,,0,1,1,0,0,0,-0.192836,-0.738,2260,0,0.346922,0.346922,0,749,green,0.272,,0,unknown,0.000000,null,0.000000,0.319,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.319,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
85,2026-08-02T02:27:40.682+09:00,10.314,84,8.13,0,DRIVING,,0,1,1,0,0,0,-0.192601,-0.742,2260,0,0.346130,0.346130,0,750,green,0.272,,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.402,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
86,2026-08-02T02:27:40.823+09:00,10.454,85,8.06,0,DRIVING,,0,1,1,0,0,0,-0.192593,-0.760,2270,0,0.346265,0.346265,0,750,green,0.273,,0,unknown,0.000000,null,0.000000,0.544,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.544,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
87,2026-08-02T02:27:40.911+09:00,10.542,86,8.22,0,DRIVING,,0,1,1,0,0,0,-0.192657,-0.768,2275,0,0.346617,0.346617,0,750,green,0.317,,0,unknown,0.000000,null,0.000000,0.365,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.365,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
88,2026-08-02T02:27:41.093+09:00,10.726,87,8.06,0,DRIVING,,0,1,1,0,0,0,-0.192880,-0.774,2275,0,0.347468,0.347468,0,750,green,0.405,,0,unknown,0.000000,null,0.000000,0.235,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.235,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
89,2026-08-02T02:27:41.256+09:00,10.888,88,7.99,0,DRIVING,,0,1,1,0,0,0,-0.192888,-0.770,2260,0,0.347413,0.347413,0,750,green,0.187,,0,unknown,0.000000,null,0.000000,0.397,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.397,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
90,2026-08-02T02:27:41.387+09:00,11.011,89,8.06,0,DRIVING,,0,1,1,0,0,0,-0.192394,-0.766,2260,0,0.345569,0.345569,0,750,green,0.167,,0,unknown,0.000000,null,0.000000,0.432,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.432,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
91,2026-08-02T02:27:41.483+09:00,11.116,90,8.10,0,DRIVING,,0,1,1,0,0,0,-0.192649,-0.742,2284,0,0.346708,0.346708,0,750,green,0.133,,0,unknown,0.000000,null,0.000000,0.353,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.353,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
