frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1701,2026-08-02T02:13:43.630+09:00,289.813,1700,5.87,0,DRIVING,,0,1,1,0,0,0,0.107463,-14.456,5769,0,-0.194207,-0.194207,0,751,unknown,0,unknown,0.000000,null,0.000000,0.279,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.279,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1702,2026-08-02T02:13:43.838+09:00,290.019,1701,5.87,0,DRIVING,,0,1,1,0,0,0,0.107407,-14.466,5789,0,-0.193772,-0.193772,0,751,unknown,0,unknown,0.000000,null,0.000000,0.484,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.484,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1703,2026-08-02T02:13:44.022+09:00,290.204,1702,5.87,0,DRIVING,,0,1,1,0,0,0,0.106494,-14.454,5717,0,-0.190355,-0.190355,0,751,unknown,0,unknown,0.000000,null,0.000000,0.507,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.507,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1704,2026-08-02T02:13:44.194+09:00,290.376,1703,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.453,5743,0,-0.192243,-0.192243,0,751,unknown,0,unknown,0.000000,null,0.000000,0.528,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.528,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1705,2026-08-02T02:13:44.303+09:00,290.485,1704,5.87,0,DRIVING,,0,1,1,0,0,0,0.107107,-14.452,5765,0,-0.193016,-0.193016,0,751,unknown,0,unknown,0.000000,null,0.000000,0.433,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.433,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1706,2026-08-02T02:13:44.467+09:00,290.650,1705,5.87,0,DRIVING,,0,1,1,0,0,0,0.107208,-14.447,5772,0,-0.193314,-0.193314,0,751,unknown,0,unknown,0.000000,null,0.000000,0.241,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.241,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1707,2026-08-02T02:13:44.676+09:00,290.857,1706,5.87,0,DRIVING,,0,1,1,0,0,0,0.107264,-14.451,5722,0,-0.193415,-0.193415,0,751,unknown,0,unknown,0.000000,null,0.000000,0.448,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.448,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1708,2026-08-02T02:13:44.843+09:00,291.025,1707,5.87,0,DRIVING,,0,1,1,0,0,0,0.107463,-14.446,5772,0,-0.194030,-0.194030,0,751,unknown,0,unknown,0.000000,null,0.000000,0.506,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.506,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1709,2026-08-02T02:13:44.983+09:00,291.165,1708,5.87,0,DRIVING,,0,1,1,0,0,0,0.106494,-14.439,5717,0,-0.190363,-0.190363,0,751,unknown,0,unknown,0.000000,null,0.000000,0.481,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.481,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1710,2026-08-02T02:13:45.091+09:00,291.274,1709,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.441,5748,0,-0.190964,-0.190964,0,751,unknown,0,unknown,0.000000,null,0.000000,0.382,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.382,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1711,2026-08-02T02:13:45.338+09:00,291.520,1710,5.87,0,DRIVING,,0,1,1,0,0,0,0.107107,-14.445,5763,0,-0.193213,-0.193213,0,751,unknown,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1712,2026-08-02T02:13:45.449+09:00,291.632,1711,5.87,0,DRIVING,,0,1,1,0,0,0,0.107050,-14.452,5761,0,-0.192884,-0.192884,0,751,unknown,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1713,2026-08-02T02:13:45.670+09:00,291.853,1712,5.87,0,DRIVING,,0,1,1,0,0,0,0.106851,-14.442,5780,0,-0.192109,-0.192109,0,751,unknown,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.299,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1714,2026-08-02T02:13:45.808+09:00,291.991,1713,5.87,0,DRIVING,,0,1,1,0,0,0,0.107264,-14.441,5776,0,-0.193664,-0.193664,0,751,unknown,0,unknown,0.000000,null,0.000000,0.437,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.437,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1715,2026-08-02T02:13:45.985+09:00,292.168,1714,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.447,5782,0,-0.192203,-0.192203,0,751,unknown,0,unknown,0.000000,null,0.000000,0.500,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.500,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1716,2026-08-02T02:13:46.117+09:00,292.300,1715,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.447,5748,0,-0.190987,-0.190987,0,751,unknown,0,unknown,0.000000,null,0.000000,0.414,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.414,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1717,2026-08-02T02:13:46.238+09:00,292.420,1716,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.453,5756,0,-0.192513,-0.192513,0,751,unknown,0,unknown,0.000000,null,0.000000,0.219,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.219,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1718,2026-08-02T02:13:46.422+09:00,292.605,1717,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.471,5781,0,-0.192489,-0.192489,0,751,unknown,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.271,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1719,2026-08-02T02:13:46.575+09:00,292.757,1718,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.492,5775,0,-0.192473,-0.192473,0,751,unknown,0,unknown,0.000000,null,0.000000,0.423,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.423,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1720,2026-08-02T02:13:46.779+09:00,292.961,1719,5.87,0,DRIVING,,0,1,1,0,0,0,0.107107,-14.494,5762,0,-0.193177,-0.193177,0,751,unknown,0,unknown,0.000000,null,0.000000,0.507,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.507,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1721,2026-08-02T02:13:46.883+09:00,293.065,1720,5.87,0,DRIVING,,0,1,1,0,0,0,0.107208,-14.480,5776,0,-0.193427,-0.193427,0,750,unknown,0,unknown,0.000000,null,0.000000,0.427,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.427,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1722,2026-08-02T02:13:47.105+09:00,293.288,1721,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.459,5708,0,-0.190925,-0.190925,0,751,unknown,0,unknown,0.000000,null,0.000000,0.496,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.496,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1723,2026-08-02T02:13:47.216+09:00,293.399,1722,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.451,5724,0,-0.191185,-0.191185,0,751,unknown,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.301,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1724,2026-08-02T02:13:47.391+09:00,293.574,1723,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.447,5742,0,-0.191367,-0.191367,0,751,unknown,0,unknown,0.000000,null,0.000000,0.252,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.252,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1725,2026-08-02T02:13:47.570+09:00,293.753,1724,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.444,5742,0,-0.191494,-0.191494,0,751,unknown,0,unknown,0.000000,null,0.000000,0.431,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.431,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1726,2026-08-02T02:13:47.713+09:00,293.895,1725,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.439,5719,0,-0.191583,-0.191583,0,751,unknown,0,unknown,0.000000,null,0.000000,0.463,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.463,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1727,2026-08-02T02:13:47.815+09:00,293.998,1726,5.87,0,DRIVING,,0,1,1,0,0,0,0.106372,-14.429,5768,0,-0.191003,-0.191003,0,751,unknown,0,unknown,0.000000,null,0.000000,0.391,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.391,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1728,2026-08-02T02:13:47.988+09:00,294.172,1727,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.422,5742,0,-0.191786,-0.191786,0,751,unknown,0,unknown,0.000000,null,0.000000,0.386,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.386,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1729,2026-08-02T02:13:48.186+09:00,294.369,1728,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.411,5716,0,-0.191787,-0.191787,0,751,unknown,0,unknown,0.000000,null,0.000000,0.583,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.583,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1730,2026-08-02T02:13:48.414+09:00,294.597,1729,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.472,5699,0,-0.191789,-0.191789,0,750,unknown,0,unknown,0.000000,null,0.000000,0.563,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.563,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1731,2026-08-02T02:13:48.627+09:00,294.810,1730,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.526,5732,0,-0.191789,-0.191789,0,751,unknown,0,unknown,0.000000,null,0.000000,0.605,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.605,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1732,2026-08-02T02:13:48.836+09:00,295.019,1731,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.502,5724,0,-0.191790,-0.191790,0,750,unknown,0,unknown,0.000000,null,0.000000,0.618,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.618,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1733,2026-08-02T02:13:48.985+09:00,295.168,1732,5.87,0,DRIVING,,0,1,1,0,0,0,0.106372,-14.468,5749,0,-0.191148,-0.191148,0,751,unknown,0,unknown,0.000000,null,0.000000,0.537,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.537,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1734,2026-08-02T02:13:49.121+09:00,295.303,1733,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.507,5722,0,-0.191887,-0.191887,0,751,unknown,0,unknown,0.000000,null,0.000000,0.459,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.459,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1735,2026-08-02T02:13:49.233+09:00,295.416,1734,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.540,5738,0,-0.191858,-0.191858,0,751,unknown,0,unknown,0.000000,null,0.000000,0.363,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.363,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1736,2026-08-02T02:13:49.480+09:00,295.663,1735,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.513,5744,0,-0.191838,-0.191838,0,751,unknown,0,unknown,0.000000,null,0.000000,0.326,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.326,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1737,2026-08-02T02:13:49.656+09:00,295.839,1736,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.496,5733,0,-0.191824,-0.191824,0,751,unknown,0,unknown,0.000000,null,0.000000,0.503,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.503,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1738,2026-08-02T02:13:49.852+09:00,296.035,1737,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.472,5711,0,-0.191814,-0.191814,0,751,unknown,0,unknown,0.000000,null,0.000000,0.583,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.583,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1739,2026-08-02T02:13:49.988+09:00,296.171,1738,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.462,5725,0,-0.191807,-0.191807,0,751,unknown,0,unknown,0.000000,null,0.000000,0.474,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.474,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1740,2026-08-02T02:13:50.099+09:00,296.281,1739,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.446,5717,0,-0.191803,-0.191803,0,751,unknown,0,unknown,0.000000,null,0.000000,0.409,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.409,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1741,2026-08-02T02:13:50.362+09:00,296.545,1740,5.87,0,DRIVING,,0,1,1,0,0,0,0.106908,-14.462,5748,0,-0.193084,-0.193084,0,751,unknown,0,unknown,0.000000,null,0.000000,0.341,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.341,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1742,2026-08-02T02:13:50.579+09:00,296.763,1741,5.87,0,DRIVING,,0,1,1,0,0,0,0.107264,-14.456,5760,0,-0.194173,-0.194173,0,751,unknown,0,unknown,0.000000,null,0.000000,0.447,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.447,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1743,2026-08-02T02:13:50.813+09:00,296.995,1742,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.455,5735,0,-0.191275,-0.191275,0,752,unknown,0,unknown,0.000000,null,0.000000,0.680,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.680,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1744,2026-08-02T02:13:50.999+09:00,297.181,1743,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.440,5740,0,-0.191430,-0.191430,0,751,unknown,0,unknown,0.000000,null,0.000000,0.601,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.601,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1745,2026-08-02T02:13:51.143+09:00,297.326,1744,5.87,0,DRIVING,,0,1,1,0,0,0,0.106551,-14.458,5748,0,-0.191538,-0.191538,0,751,unknown,0,unknown,0.000000,null,0.000000,0.530,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.530,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
1746,2026-08-02T02:13:51.281+09:00,297.463,1745,5.87,0,DRIVING,,0,1,1,0,0,0,0.106372,-14.443,5749,0,-0.190972,-0.190972,0,751,unknown,0,unknown,0.000000,null,0.000000,0.434,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.434,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
