frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
47,2026-08-02T02:42:18.899+09:00,5.843,46,7.65,1,DRIVING,phase:KEEP_PAUSED->KEEP,0,1,1,0,0,0,0.022556,0.807,8345,0,-0.039584,-0.039584,255,745,green,0.328,,0,unknown,0.000000,null,0.000000,0.376,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.376,ultrasonic-not-close,KEEP,left,right,,0
48,2026-08-02T02:42:19.005+09:00,5.950,47,7.77,1,DRIVING,,0,1,1,0,0,0,0.022556,0.808,8345,0,-0.039889,-0.039889,255,743,green,0.269,,0,unknown,0.000000,null,0.000000,0.482,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.482,ultrasonic-not-close,KEEP,left,right,,0
49,2026-08-02T02:42:19.161+09:00,6.105,48,7.68,1,DRIVING,,0,1,1,0,0,0,0.023088,0.812,8352,0,-0.042018,-0.042018,255,749,green,0.199,,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP,left,right,,0
50,2026-08-02T02:42:19.257+09:00,6.200,49,7.70,1,DRIVING,,0,1,1,0,0,0,0.023372,0.783,8424,0,-0.042902,-0.042902,255,743,green,0.265,,0,unknown,0.000000,null,0.000000,0.320,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.320,ultrasonic-not-close,KEEP,left,right,,0
51,2026-08-02T02:42:19.366+09:00,6.310,50,7.72,1,DRIVING,,0,1,1,0,0,0,0.026185,0.721,8521,0,-0.052778,-0.052778,255,743,green,0.361,,0,unknown,0.000000,null,0.000000,0.432,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.432,ultrasonic-not-close,KEEP,left,right,,0
52,2026-08-02T02:42:19.450+09:00,6.394,51,7.88,1,DRIVING,,0,1,1,0,0,0,0.027196,0.654,8645,0,-0.054725,-0.054725,255,743,green,0.363,,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.254,ultrasonic-not-close,KEEP,left,right,,0
53,2026-08-02T02:42:19.597+09:00,6.543,52,7.90,1,DRIVING,,0,1,1,0,0,0,0.027266,0.599,8934,0,-0.053244,-0.053244,255,741,green,0.198,,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.402,ultrasonic-not-close,KEEP,left,right,,0
54,2026-08-02T02:42:19.749+09:00,6.695,53,7.82,1,DRIVING,,0,1,1,0,0,0,0.031761,0.491,8599,0,-0.068176,-0.068176,100,742,green,0.235,,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 29, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 29}",29,1,1,0,0,0.457,car-not-detected-or-stale,KEEP,left,right,,0
55,2026-08-02T02:42:19.835+09:00,6.780,54,7.97,1,DRIVING,,0,1,1,0,0,0,0.044976,0.238,8784,0,-0.112448,-0.112448,100,742,green,0.303,,0,unknown,0.000000,null,0.000000,0.349,,"{""0"": 250, ""1"": 2, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 2}",2,1,1,0,0,0.349,car-not-detected-or-stale,KEEP,left,right,,0
56,2026-08-02T02:42:19.935+09:00,6.878,55,8.03,1,DRIVING,,0,1,1,0,0,0,0.056551,-0.134,8454,0,-0.144673,-0.144673,255,741,green,0.242,,0,unknown,0.000000,null,0.000000,0.447,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.447,ultrasonic-not-close,KEEP,left,right,,0
57,2026-08-02T02:42:20.020+09:00,6.964,56,8.06,1,DRIVING,,0,1,1,0,0,0,0.058565,-0.418,8280,0,-0.139060,-0.139060,255,741,green,0.341,,0,unknown,0.000000,null,0.000000,0.234,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.234,ultrasonic-not-close,KEEP,left,right,,0
58,2026-08-02T02:42:20.132+09:00,7.076,57,8.11,1,DRIVING,,0,1,1,0,0,0,0.060367,-0.576,8067,0,-0.135453,-0.135453,255,741,green,0.276,,0,unknown,0.000000,null,0.000000,0.347,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.347,ultrasonic-not-close,KEEP,left,right,,0
59,2026-08-02T02:42:20.272+09:00,7.216,58,8.01,1,DRIVING,,0,1,1,0,0,0,0.065252,-0.563,7897,0,-0.145003,-0.145003,100,741,green,0.201,,0,unknown,0.000000,null,0.000000,0.400,,"{""0"": 250, ""1"": 55, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 55}",55,1,1,0,0,0.400,car-not-detected-or-stale,KEEP,left,right,,0
60,2026-08-02T02:42:20.371+09:00,7.316,59,8.02,1,DRIVING,,0,1,1,0,0,0,0.064076,-0.289,7755,0,-0.132502,-0.132502,255,741,green,0.255,,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP,left,right,,0
61,2026-08-02T02:42:20.474+09:00,7.419,60,8.14,1,DRIVING,,0,1,1,0,0,0,0.066449,-0.164,7740,0,-0.135895,-0.135895,255,748,green,0.241,,0,unknown,0.000000,null,0.000000,0.418,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.418,ultrasonic-not-close,KEEP,left,right,,0
62,2026-08-02T02:42:20.631+09:00,7.575,61,8.07,1,DRIVING,,0,1,1,0,0,0,0.070123,-0.173,8066,0,-0.144238,-0.144238,255,740,green,0.207,,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP,left,right,,0
63,2026-08-02T02:42:20.728+09:00,7.673,62,8.10,1,DRIVING,,0,1,1,0,0,0,0.067828,-0.186,7651,0,-0.130570,-0.130570,255,741,green,0.263,,0,unknown,0.000000,null,0.000000,0.320,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.320,ultrasonic-not-close,KEEP,left,right,,0
64,2026-08-02T02:42:20.855+09:00,7.799,63,8.26,1,DRIVING,,0,1,1,0,0,0,0.066632,-0.168,7324,0,-0.123718,-0.123718,255,741,green,0.257,,0,unknown,0.000000,null,0.000000,0.448,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.448,ultrasonic-not-close,KEEP,left,right,,0
65,2026-08-02T02:42:20.947+09:00,7.890,64,8.42,1,DRIVING,,0,1,1,0,0,0,0.065396,-0.036,7179,0,-0.118135,-0.118135,255,741,green,0.228,,0,unknown,0.000000,null,0.000000,0.280,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.280,ultrasonic-not-close,KEEP,left,right,,0
66,2026-08-02T02:42:21.093+09:00,8.037,65,8.29,1,DRIVING,,0,1,1,0,0,0,0.033279,0.244,6690,0,-0.002387,-0.002387,255,741,green,0.226,,0,unknown,0.000000,null,0.000000,0.427,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.427,ultrasonic-not-close,KEEP,left,right,,0
67,2026-08-02T02:42:21.179+09:00,8.122,66,8.39,1,DRIVING,,0,1,1,0,0,0,0.021272,0.504,6836,0,0.023583,0.023583,255,740,green,0.241,,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP,left,right,,0
68,2026-08-02T02:42:21.275+09:00,8.220,67,8.41,1,DRIVING,,0,1,1,0,0,0,0.000289,0.997,5962,0,0.080559,0.080559,255,740,green,0.327,,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.291,ultrasonic-not-close,KEEP,left,right,,0
69,2026-08-02T02:42:21.420+09:00,8.365,68,8.45,1,DRIVING,,0,1,1,0,0,0,-0.012834,1.393,6628,0,0.103478,0.103478,255,740,green,0.330,,0,unknown,0.000000,null,0.000000,0.436,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.436,ultrasonic-not-close,KEEP,left,right,,0
70,2026-08-02T02:42:21.587+09:00,8.531,69,8.36,1,DRIVING,,0,1,1,0,0,0,-0.029425,1.960,6211,0,0.139092,0.139092,255,744,green,0.244,,0,unknown,0.000000,null,0.000000,0.374,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.374,ultrasonic-not-close,KEEP,left,right,,0
71,2026-08-02T02:42:21.674+09:00,8.618,70,8.39,1,DRIVING,,0,1,1,0,0,0,-0.057057,2.745,6926,0,0.212731,0.212731,255,743,green,0.315,,0,unknown,0.000000,null,0.000000,0.363,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.363,ultrasonic-not-close,KEEP,left,right,,0
72,2026-08-02T02:42:21.768+09:00,8.713,71,8.51,1,DRIVING,,0,1,1,0,0,0,-0.085677,3.888,7844,0,0.282752,0.282752,255,745,green,0.259,,0,unknown,0.000000,null,0.000000,0.456,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.456,ultrasonic-not-close,KEEP,left,right,,0
73,2026-08-02T02:42:21.851+09:00,8.795,72,8.53,1,DRIVING,,0,1,1,0,0,0,-0.106174,4.888,8229,0,0.317983,0.317983,255,745,green,0.352,,0,unknown,0.000000,null,0.000000,0.231,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.231,ultrasonic-not-close,KEEP,left,right,,0
74,2026-08-02T02:42:22.006+09:00,8.951,73,8.51,1,DRIVING,,0,1,1,0,0,0,-0.121201,5.937,8360,0,0.334019,0.334019,255,764,green,0.270,,0,unknown,0.000000,null,0.000000,0.300,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.300,ultrasonic-not-close,KEEP,left,right,,0
75,2026-08-02T02:42:22.186+09:00,9.131,74,8.44,1,DRIVING,,0,1,1,0,0,0,-0.124035,6.895,8673,0,0.309463,0.309463,255,764,green,0.241,,0,unknown,0.000000,null,0.000000,0.477,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.477,ultrasonic-not-close,KEEP,left,right,,0
76,2026-08-02T02:42:22.342+09:00,9.286,75,8.49,1,DRIVING,,0,1,1,0,0,0,-0.126220,7.893,8371,0,0.291469,0.291469,255,764,green,0.337,,0,unknown,0.000000,null,0.000000,0.454,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.454,ultrasonic-not-close,KEEP,left,right,,0
77,2026-08-02T02:42:22.433+09:00,9.378,76,8.48,1,DRIVING,,0,1,1,0,0,0,-0.182960,8.595,8353,0,0.476453,0.476453,255,763,green,0.338,,0,unknown,0.000000,null,0.000000,0.212,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.212,ultrasonic-not-close,KEEP,left,right,,0
78,2026-08-02T02:42:22.558+09:00,9.503,77,8.44,1,DRIVING,,0,1,1,0,0,0,-0.223362,9.389,8066,0,0.577762,0.577762,255,764,green,0.251,,0,unknown,0.000000,null,0.000000,0.336,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.336,ultrasonic-not-close,KEEP,left,right,,0
79,2026-08-02T02:42:22.677+09:00,9.621,78,8.54,1,DRIVING,,0,1,1,0,0,0,-0.249704,10.105,8257,0,0.619881,0.619881,255,781,green,0.220,,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.299,ultrasonic-not-close,KEEP,left,right,,0
80,2026-08-02T02:42:22.769+09:00,9.713,79,8.53,1,DRIVING,,0,1,1,0,0,0,-0.275661,10.749,8616,0,0.662202,0.662202,255,788,green,0.247,,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 198, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 198}",198,1,0,0,0,0.301,ultrasonic-not-close,KEEP,left,right,,0
81,2026-08-02T02:42:22.890+09:00,9.835,80,8.51,1,DRIVING,,0,1,1,0,0,0,-0.305455,11.350,8516,0,0.719655,0.719655,255,790,green,0.338,,0,unknown,0.000000,null,0.000000,0.421,,"{""0"": 250, ""1"": 192, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 192}",192,1,0,0,0,0.421,ultrasonic-not-close,KEEP,left,right,,0
82,2026-08-02T02:42:22.973+09:00,9.918,81,8.51,1,DRIVING,,0,1,1,0,0,0,-0.321655,11.885,8324,0,0.727023,0.727023,255,790,green,0.335,,0,unknown,0.000000,null,0.000000,0.263,,"{""0"": 250, ""1"": 184, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 184}",184,1,0,0,0,0.263,ultrasonic-not-close,KEEP,left,right,,0
83,2026-08-02T02:42:23.121+09:00,10.066,82,8.51,1,DRIVING,,0,1,1,0,0,0,-0.334866,12.364,8502,0,0.730171,0.730171,255,797,green,0.237,,0,unknown,0.000000,null,0.000000,0.197,,"{""0"": 250, ""1"": 174, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 174}",174,1,0,0,0,0.197,ultrasonic-not-close,KEEP,left,right,,0
84,2026-08-02T02:42:23.283+09:00,10.229,83,8.49,1,DRIVING,,0,1,1,0,0,0,-0.347338,12.785,8622,0,0.736847,0.736847,255,796,green,0.233,,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 164, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 164}",164,1,0,0,0,0.358,ultrasonic-not-close,KEEP,left,right,,0
85,2026-08-02T02:42:23.394+09:00,10.338,84,8.43,1,DRIVING,,0,1,1,0,0,0,-0.363647,13.218,8243,0,0.762067,0.762067,100,796,green,0.285,,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 44, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 44}",44,1,1,0,0,0.358,car-not-detected-or-stale,KEEP,left,right,,0
86,2026-08-02T02:42:23.491+09:00,10.435,85,8.43,1,DRIVING,,0,1,1,0,0,0,-0.372720,13.522,8442,0,0.762481,0.762481,255,798,green,0.277,,0,unknown,0.000000,null,0.000000,0.335,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.335,ultrasonic-not-close,KEEP,left,right,,0
87,2026-08-02T02:42:23.586+09:00,10.529,86,8.42,1,DRIVING,,0,1,1,0,0,0,-0.382179,13.720,9432,0,0.769057,0.769057,255,798,green,0.211,,0,unknown,0.000000,null,0.000000,0.428,,"{""0"": 250, ""1"": 183, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 183}",183,1,0,0,0,0.428,ultrasonic-not-close,KEEP,left,right,,0
88,2026-08-02T02:42:23.686+09:00,10.630,87,8.44,1,DRIVING,,0,1,1,0,0,0,-0.389880,13.873,8549,0,0.772440,0.772440,255,795,green,0.200,,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.258,ultrasonic-not-close,KEEP,left,right,,0
89,2026-08-02T02:42:23.816+09:00,10.761,88,8.46,1,DRIVING,,0,1,1,0,0,0,-0.393965,13.978,8243,0,0.765948,0.765948,255,798,green,0.296,,0,unknown,0.000000,null,0.000000,0.387,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.387,ultrasonic-not-close,KEEP,left,right,,0
90,2026-08-02T02:42:23.898+09:00,10.844,89,8.50,1,DRIVING,,0,1,1,0,0,0,-0.400460,14.115,8328,0,0.772289,0.772289,255,800,green,0.329,,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.276,ultrasonic-not-close,KEEP,left,right,,0
91,2026-08-02T02:42:24.079+09:00,11.023,90,8.32,1,DRIVING,,0,1,1,0,0,0,-0.410301,14.329,8477,0,0.792278,0.792278,255,801,green,0.217,,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 150, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 150}",150,1,0,0,0,0.358,ultrasonic-not-close,KEEP,left,right,,0
92,2026-08-02T02:42:24.171+09:00,11.117,91,8.47,1,DRIVING,,0,1,1,0,0,0,-0.411124,14.470,8350,0,0.779121,0.779121,255,799,green,0.267,,0,unknown,0.000000,null,0.000000,0.451,,"{""0"": 250, ""1"": 88, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 88}",88,1,1,0,0,0.451,car-not-detected-or-stale,KEEP,left,right,,0
93,2026-08-02T02:42:24.267+09:00,11.213,92,8.47,1,DRIVING,,0,1,1,0,0,0,-0.412168,14.381,8324,0,0.771148,0.771148,255,800,green,0.275,,0,unknown,0.000000,null,0.000000,0.335,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,0,0,0.335,car-not-detected-or-stale,KEEP,left,right,,0
